datetime,/FS4/NAE00806603BECA/3000775/NAE00806603BECA/Field Bus1.BrowerAHU2.OA-T,/FS4/NAE00806603BECA/3000838/NAE00806603BECA/Field Bus1.BrowerAHU1.OA-T,/FS4/NAE00806603BECA/3000971/NAE00806603BECA/Field Bus1.BrowerMUA.OA-T,/FS4/NAE00806603BECA/3000436/NAE00806603BECA/Field Bus1.BrowerUnderfloor2nd.OAT
2021-12-08 16:20:00,51.616195678710938,52.842525482177734,53.901771545410156,52.842525482177734
2021-12-08 16:25:00,51.616195678710938,52.842525482177734,53.901771545410156,52.842525482177734
2021-12-08 16:30:00,51.413467407226562,52.638851165771484,53.696811676025391,52.638851165771484
2021-12-08 16:35:00,51.413467407226562,52.4249267578125,53.696811676025391,52.4249267578125
2021-12-08 16:40:00,51.413467407226562,52.4249267578125,53.696811676025391,52.4249267578125
2021-12-08 16:45:00,51.213356018066406,52.4249267578125,53.696811676025391,52.4249267578125
2021-12-08 16:50:00,51.213356018066406,52.223968505859375,53.696811676025391,52.223968505859375
2021-12-08 16:55:00,51.000617980957031,52.223968505859375,53.481033325195312,52.223968505859375
2021-12-08 17:00:00,51.000617980957031,52.006748199462891,53.481033325195312,52.006748199462891
2021-12-08 17:05:00,51.000617980957031,52.006748199462891,53.481033325195312,52.006748199462891
2021-12-08 17:10:00,51.000617980957031,52.006748199462891,53.481033325195312,52.006748199462891
2021-12-08 17:15:00,51.000617980957031,52.006748199462891,53.481033325195312,52.006748199462891
2021-12-08 17:20:00,51.000617980957031,52.006748199462891,53.481033325195312,52.006748199462891
2021-12-08 17:25:00,51.000617980957031,52.006748199462891,53.481033325195312,52.006748199462891
2021-12-08 17:30:00,51.000617980957031,52.208908081054688,53.481033325195312,52.208908081054688
2021-12-08 17:35:00,51.000617980957031,52.208908081054688,53.481033325195312,52.208908081054688
2021-12-08 17:40:00,51.000617980957031,52.208908081054688,53.481033325195312,52.208908081054688
2021-12-08 17:45:00,51.000617980957031,52.413135528564453,53.680049896240234,52.413135528564453
2021-12-08 17:50:00,51.000617980957031,52.413135528564453,53.680049896240234,52.413135528564453
2021-12-08 17:55:00,51.000617980957031,52.413135528564453,53.680049896240234,52.413135528564453
2021-12-08 18:00:00,51.000617980957031,52.413135528564453,53.680049896240234,52.413135528564453
2021-12-08 18:05:00,51.000617980957031,52.413135528564453,53.680049896240234,52.413135528564453
2021-12-08 18:10:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:15:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:20:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:25:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:30:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:35:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:40:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:45:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:50:00,51.213794708251953,52.613296508789062,53.680049896240234,52.613296508789062
2021-12-08 18:55:00,51.213794708251953,52.414150238037109,53.680049896240234,52.414150238037109
2021-12-08 19:00:00,51.213794708251953,52.414150238037109,53.680049896240234,52.414150238037109
2021-12-08 19:05:00,51.213794708251953,52.414150238037109,53.680049896240234,52.414150238037109
2021-12-08 19:10:00,51.213794708251953,52.414150238037109,53.680049896240234,52.414150238037109
2021-12-08 19:15:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 19:20:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 19:25:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 19:30:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 19:35:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 19:40:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 19:45:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 19:50:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 19:55:00,51.213794708251953,52.208255767822266,53.680049896240234,52.208255767822266
2021-12-08 20:00:00,51.213794708251953,52.417194366455078,53.680049896240234,52.417194366455078
2021-12-08 20:05:00,51.213794708251953,52.417194366455078,53.680049896240234,52.417194366455078
2021-12-08 20:10:00,51.213794708251953,52.637313842773438,53.680049896240234,52.637313842773438
2021-12-08 20:15:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 20:20:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 20:25:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 20:30:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 20:35:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 20:40:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 20:45:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 20:50:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 20:55:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 21:00:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 21:05:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 21:10:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 21:15:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 21:20:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 21:25:00,51.213794708251953,52.637313842773438,53.879047393798828,52.637313842773438
2021-12-08 21:30:00,51.213794708251953,52.435127258300781,53.667034149169922,52.435127258300781
2021-12-08 21:35:00,51.013374328613281,52.435127258300781,53.462825775146484,52.435127258300781
2021-12-08 21:40:00,51.013374328613281,52.435127258300781,53.462825775146484,52.435127258300781
